         153   1.51999891      -2.37035874E-06  -8.13396673E-06  -2.36795836E-06   2.40038389E-09
         154   1.52999890      -2.40154009E-06   1.75450168E-06  -2.39895076E-06   2.58933142E-09
         155   1.53999889      -2.33864534E-06   1.06354400E-05  -2.33598030E-06   2.66504685E-09
         156   1.54999888      -2.19301251E-06   1.82678014E-05  -2.19037929E-06   2.63321454E-09
         157   1.55999887      -1.97804002E-06   2.44808434E-05  -1.97553368E-06   2.50634002E-09
         158   1.56999886      -1.70848148E-06   2.91739161E-05  -1.70618330E-06   2.29817942E-09
         159   1.57999885      -1.39975759E-06   3.23136119E-05  -1.39773579E-06   2.02180672E-09
         160   1.58999884      -1.06730772E-06   3.39286344E-05  -1.06561390E-06   1.69382020E-09
         161   1.59999883      -7.26001872E-07   3.41027990E-05  -7.24669235E-07   1.33263711E-09
         162   1.60999882      -3.89631253E-07   3.29666073E-05  -3.88674039E-07   9.57214752E-10
         163   1.61999881      -7.04872889E-08   3.06878574E-05  -6.99102998E-08   5.76989123E-10
         164   1.62999880       2.20961681E-07   2.74617196E-05   2.21171589E-07   2.09908535E-10
         165   1.63999879       4.76294161E-07   2.35007392E-05   4.76162398E-07   1.31763045E-10
         166   1.64999878       6.89260162E-07   1.90251139E-05   6.88824855E-07   4.35306902E-10
         167   1.65999877       8.55811720E-07   1.42536101E-05   8.55113569E-07   6.98150870E-10
         168   1.66999876       9.74046998E-07   9.39540405E-06   9.73140232E-07   9.06766218E-10
         169   1.67999876       1.04407809E-06   4.64305640E-06   1.04301262E-06   1.06547304E-09
         170   1.68999875       1.06783523E-06   1.66784957E-07   1.06666550E-06   1.16972387E-09
         171   1.69999874       1.04882042E-06  -3.88986018E-06   1.04760079E-06   1.21963240E-09
         172   1.70999873       9.91825118E-07  -7.41291024E-06   9.90605145E-07   1.21997346E-09
         173   1.71999872       9.02625800E-07  -1.03194843E-05   9.01451472E-07   1.17432819E-09
         174   1.72999871       7.87670956E-07  -1.25579763E-05   7.86582291E-07   1.08866516E-09
         175   1.73999870       6.53772531E-07  -1.41070368E-05   6.52801191E-07   9.71340341E-10
         176   1.74999869       5.07812956E-07  -1.49735024E-05   5.06985714E-07   8.27242275E-10
         177   1.75999868       3.56477358E-07  -1.51894565E-05   3.55812233E-07   6.65124844E-10
         178   1.76999867       2.06018626E-07  -1.48086065E-05   2.05525964E-07   4.92661911E-10
         179   1.77999866       6.20613747E-08  -1.39021931E-05   6.17440818E-08   3.17292859E-10
         180   1.78999865      -7.05516499E-08  -1.25546139E-05  -7.06977445E-08   1.46094692E-10
         181   1.79999864      -1.87868892E-07  -1.08589747E-05  -1.87853857E-07   1.50350843E-11
         182   1.80999863      -2.86895130E-07  -8.91272430E-06  -2.86736224E-07   1.58905777E-10
         183   1.81999862      -3.65614085E-07  -6.81354686E-06  -3.65328560E-07   2.85524493E-10
         184   1.82999861      -4.22971709E-07  -4.65563244E-06  -4.22581621E-07   3.90087962E-10
